TANGGAL;TN;TX;TAVG;RH_AVG;RR;SS;FF_X;DDD_X;FF_AVG;DDD_CAR
08-11-2014;26;34;28,5;73;0;2,2;4;40;1;N 
09-11-2014;26;32,7;29;77;4,8;5,9;4;40;1;N 
10-11-2014;27;33,3;28,8;74;6;8,4;4;20;1;N 
11-11-2014;-;30,4;27,1;82;23,5;-;4;60;1;N 
12-11-2014;-;32,8;29;75;0;1,3;5;30;2;N 
13-11-2014;26;32,8;29,2;70;0;8,9;4;40;2;N 
14-11-2014;27;33,2;29,6;68;-;5,9;4;270;1;N 
15-11-2014;27;33;29,7;71;0;3,6;4;140;1;N 
16-11-2014;26;31,2;28,8;74;0;8,3;4;50;1;N 
17-11-2014;27;-;29,3;73;0;5,4;4;40;1;N 
18-11-2014;-;32,4;29,1;73;0;-;4;50;1;N 
19-11-2014;-;33;29,6;71;0;-;4;60;2;N 
20-11-2014;27;-;-;-;8888;7,8;-;-;-;N 
21-11-2014;27;33,8;30,2;73;0,3;4,7;4;30;1;N 
22-11-2014;27;34,4;29,4;77;8888;7,8;6;40;2;N 
23-11-2014;28;33,6;30,5;72;0,2;-;5;50;2;N 
24-11-2014;28;33,6;28,7;76;-;7,4;4;40;1;N 
25-11-2014;-;32,6;28;78;46,4;6,3;4;40;1;N 
26-11-2014;26;33,4;29,5;71;-;3,1;4;40;0;N 
27-11-2014;27;33,2;29,5;73;-;7,4;2;10;0;N 
28-11-2014;27;33,2;29,4;74;-;5,9;3;10;1;N 
29-11-2014;27;33,4;29,2;71;-;5,5;5;280;2;N 
30-11-2014;26;33,4;28,5;73;8888;6,8;5;50;2;N 
01-12-2014;27;34;30,9;60;8888;0,3;4;250;2;W 
02-12-2014;27;33,2;29,3;65;0;1,4;5;260;2;W 
03-12-2014;27;32;28,6;70;0;0,4;8;280;4;W 
04-12-2014;26;32,6;28,5;73;-;1,7;5;270;2;W 
05-12-2014;27;32;27,7;78;1,5;2,4;4;180;1;N 
06-12-2014;25;32,8;26,7;86;34,1;-;6;320;1;N 
07-12-2014;25;30;27,7;78;8,5;-;5;200;2;W 
08-12-2014;25;-;28,5;77;-;-;5;280;2;W 
09-12-2014;26;31,6;27,6;80;1;6,2;5;270;3;W 
10-12-2014;26;32,6;28,6;76;-;3,8;6;330;4;W 
11-12-2014;27;32,2;29,3;76;0;8,7;5;270;4;W 
12-12-2014;28;31,4;28,6;80;0;8;5;270;2;W 
13-12-2014;-;29;27,3;81;0;1,1;5;320;3;W 
14-12-2014;26;-;28,5;77;-;0;5;270;2;W 
15-12-2014;26;32;29,2;76;-;5,9;5;270;2;W 
16-12-2014;-;32;29,4;74;0;6,1;5;270;3;W 
17-12-2014;-;33,4;31,5;68;-;-;6;270;3;W 
18-12-2014;27;31,8;29;76;0;4,9;4;280;2;N 
19-12-2014;27;32,2;28,9;78;-;5,6;4;20;2;N 
20-12-2014;25;32,8;28,3;82;1;5,7;5;270;1;N 
21-12-2014;26;32,8;28,8;79;10,4;7,1;3;330;1;N 
22-12-2014;26;31,6;28,4;80;0;9,6;4;10;1;N 
23-12-2014;27;33,2;29,8;75;0;5,8;5;280;2;N 
24-12-2014;27;33,4;29,6;71;0;6,2;4;10;1;N 
26-12-2014;-;-;29;74;0;8;4;320;2;N 
27-12-2014;25;27,8;26,4;86;20,8;2,9;4;270;2;W 
28-12-2014;26;31,4;28,3;72;8,2;0;5;270;3;W 
29-12-2014;26;35;29,7;65;-;0,1;7;270;4;W 
30-12-2014;27;34,2;30,1;62;-;5,8;7;270;5;W 
31-12-2014;-;-;-;85;0;1,4;6;280;4;W 
01-01-2015;24;-;26,4;83;30,9;0;9;270;4;W 
02-01-2015;-;29,6;26,4;87;-;0,5;6;280;3;W 
03-01-2015;25;30;26,4;86;6,6;1,2;6;270;3;W 
04-01-2015;-;29;25,6;86;11,7;-;6;290;4;W 
05-01-2015;24;31,4;27,7;75;2,2;0,5;7;280;4;W 
06-01-2015;25;32,8;28,5;74;1,5;6,1;9;280;4;W 
07-01-2015;-;32;28,5;75;0;-;6;270;3;W 
08-01-2015;26;32;28,5;72;5,5;5,8;7;290;6;W 
09-01-2015;27;34,8;29,1;73;-;2,6;10;270;6;W 
10-01-2015;26;32,4;28,9;71;0;7,4;6;270;4;W 
11-01-2015;26;31,6;28,7;74;0;6,2;6;290;3;W 
12-01-2015;-;-;-;90;2,8;9,5;3;140;1;N 
13-01-2015;25;29,5;26,8;85;36;0;4;270;1;N 
14-01-2015;26;31,5;27,7;81;17,8;1;5;270;3;W 
15-01-2015;25;32;27,8;79;-;3;6;270;3;NW
16-01-2015;25;31;27,7;85;3,2;5,2;4;300;2;NW
17-01-2015;25;30,4;28,2;80;41;6,9;7;320;3;NW
18-01-2015;-;30,4;28,4;76;1,8;3,3;5;330;3;NW
19-01-2015;-;-;-;91;8888;0,8;6;310;1;N 
20-01-2015;24;30,8;26,2;86;19,5;-;6;310;1;N 
21-01-2015;24;30,4;26,6;82;35,1;4,2;6;310;2;N 
22-01-2015;-;-;26,7;87;24,4;-;3;330;1;N 
23-01-2015;24;27,6;25,2;91;133,4;0;3;330;0;N 
24-01-2015;-;30,6;27,3;79;11,8;0;23;260;4;W 
25-01-2015;25;30,6;26,6;87;4,7;6,8;6;320;2;N 
26-01-2015;24;29;27,1;86;17,3;6,9;4;320;1;N 
27-01-2015;25;30,4;26,9;85;10,5;0,1;4;330;1;N 
28-01-2015;25;30,8;27,6;80;0,2;2,5;4;320;2;N 
29-01-2015;25;31,6;28,1;79;0;8,8;6;300;3;W 
30-01-2015;26;31,2;28,3;79;-;5;6;330;3;NW
31-01-2015;27;31,2;28,3;80;-;-;5;280;3;W 
01-02-2015;24;24,8;24,2;96;13,2;5;5;310;1;N 
02-02-2015;24;30,6;27;84;104;0;5;310;1;N 
03-02-2015;24;29,4;27,5;80;0;5;5;280;2;N 
04-02-2015;26;29,8;27,4;81;6;0,8;5;320;2;NW
05-02-2015;25;30;27,4;81;24,2;3,6;4;300;2;N 
06-02-2015;24;30;26,9;84;11,8;3,3;6;320;3;N 
07-02-2015;25;30,4;27,3;82;7,6;5,9;6;320;3;NW
08-02-2015;25;29,2;26,7;86;31,7;6,8;4;320;2;N 
09-02-2015;24;24,4;24;98;38,4;3,3;5;50;1;N 
10-02-2015;23;28,8;26;86;247;0;3;310;1;N 
11-02-2015;24;-;25,3;91;13,1;2,3;4;330;1;N 
12-02-2015;23;29,4;26;88;58,3;0,3;5;300;2;N 
13-02-2015;25;28,6;26,3;86;59,5;-;4;320;2;N 
14-02-2015;25;30;27;86;3,5;0,5;4;340;1;N 
15-02-2015;25;29,4;27,1;87;1,7;5,7;4;50;1;N 
16-02-2015;26;31,1;28;84;3,3;-;3;350;2;N 
17-02-2015;26;27,8;27;85;3,5;7,3;4;330;1;N 
18-02-2015;25;30,2;27,2;83;12,4;0,7;6;310;3;NW
19-02-2015;23;28,4;25,2;91;111;6,3;3;300;1;N 
20-02-2015;24;29,8;26,9;81;4,3;0,5;4;310;0;N 
21-02-2015;25;31,5;28;82;0;1,8;5;340;2;N 
22-02-2015;25;31,9;27,8;73;-;7,1;4;340;2;N 
23-02-2015;25;30,7;27,4;77;-;9,9;4;310;1;N 
24-02-2015;-;31,4;28,7;76;8888;3,7;5;340;2;N 
25-02-2015;26;32,2;28,9;78;0;8,7;5;10;1;N 
26-02-2015;27;32,4;29,2;76;0;6,7;3;30;1;N 
27-02-2015;26;31,7;28,2;82;20;5,8;4;40;1;N 
28-02-2015;26;31,4;28,5;77;8888;6,4;4;330;1;N 
01-03-2015;26;29;27,3;84;0,3;4,7;4;330;2;NW
02-03-2015;24;30,6;28,2;76;14,1;0,4;6;320;2;NW
03-03-2015;25;31,4;27,7;81;4,6;2,6;6;320;2;NW
04-03-2015;25;31,5;27,6;77;3,3;2,9;5;320;3;W 
05-03-2015;26;30,4;28,2;75;-;2,6;5;320;2;N 
06-03-2015;-;30,6;27,6;75;0;-;3;300;2;W 
07-03-2015;26;30,8;27,6;78;8888;4;5;330;2;W 
08-03-2015;25;28,6;27;81;16,4;3,1;6;320;2;N 
09-03-2015;-;-;27,9;79;8;0;7;320;2;N 
10-03-2015;25;31;27,3;83;22,6;8;4;340;2;W 
11-03-2015;24;30,2;-;-;15,5;7,2;6;270;2;W 
12-03-2015;-;30;27,8;81;5,3;3,8;5;310;2;N 
13-03-2015;25;30,3;-;-;2,8;5,6;3;320;1;N 
15-03-2015;26;30,7;27,7;85;-;0,3;5;340;2;N 
16-03-2015;24;-;28;80;30,9;4;9;280;2;W 
17-03-2015;26;32,8;28,4;78;0;8,4;4;260;1;N 
18-03-2015;26;32,5;28,9;76;0;8,3;4;10;1;N 
19-03-2015;27;31,6;28,9;79;-;9,2;3;40;1;N 
20-03-2015;25;32,5;28,4;74;54;-;4;20;2;N 
21-03-2015;25;30,4;27,4;82;5,8;6,8;4;270;1;N 
22-03-2015;25;-;-;-;0;3;4;10;1;N 
23-03-2015;25;-;28,3;76;18;8,5;5;50;1;N 
24-03-2015;25;32,5;29,3;76;0;9;5;37;1;N 
25-03-2015;26;32,2;27,3;83;-;-;4;130;2;N 
26-03-2015;26;29,2;27,2;80;0;4;4;340;1;N 
27-03-2015;25;32,4;28,6;78;11,6;3,9;4;50;1;N 
28-03-2015;26;32,4;28,6;77;0;8,9;5;40;1;N 
29-03-2015;27;32,4;29,5;73;-;5,6;4;30;2;NE
30-03-2015;27;33,2;29,6;75;-;7,4;3;40;2;N 
31-03-2015;27;33,6;30;74;0;9,2;4;40;2;N 
01-04-2015;27;33;30,1;74;0;9,5;4;10;1;N 
02-04-2015;-;-;28;80;23;6,5;6;300;1;N 
03-04-2015;26;30,2;27,8;83;1,5;3,6;5;280;1;N 
04-04-2015;25;32;28,1;81;-;0,7;4;130;1;N 
05-04-2015;26;32,6;29;76;0,6;4,3;4;30;1;N 
06-04-2015;27;32,6;29,3;77;0;9,1;6;60;2;N 
07-04-2015;27;31,2;28,8;77;0;8,7;5;60;2;N 
08-04-2015;26;31,2;27,6;86;7,2;-;4;40;1;N 
09-04-2015;26;32;27,8;81;30,7;7,8;3;40;1;N 
10-04-2015;25;32,2;29,3;76;0,2;6,7;5;30;2;N 
11-04-2015;27;33;29,1;80;0;8,8;5;340;1;N 
12-04-2015;-;32,9;29,3;72;6;7,6;3;50;1;N 
14-04-2015;27;31,8;29;77;-;2,2;4;30;2;N 
15-04-2015;26;31,8;28,8;75;0;5,1;4;330;1;N 
16-04-2015;27;33,4;29,6;74;0;4,3;6;50;2;N 
17-04-2015;-;29;28,2;82;0;6,2;4;360;1;N 
18-04-2015;27;32,4;28,9;79;1;0,3;4;270;1;N 
19-04-2015;26;32,8;28,4;78;3,5;0,2;4;20;1;N 
20-04-2015;26;33,2;29;73;0,3;7,5;4;350;1;N 
21-04-2015;26;31,8;29,2;76;8888;7,8;5;50;1;N 
22-04-2015;27;32,3;29,2;77;0;5,5;6;310;3;W 
23-04-2015;27;33,5;28,9;73;0;6,8;7;320;4;W 
24-04-2015;26;31,7;27,7;74;-;4,7;8;260;5;W 
25-04-2015;25;31;27,1;82;2,1;5,3;6;280;3;W 
26-04-2015;25;32,4;28;79;20,6;2,5;5;310;3;W 
27-04-2015;26;31,6;28,1;74;0;6,3;9;270;4;W 
28-04-2015;27;32,8;29,4;74;-;4,6;6;280;4;W 
29-04-2015;27;33;29,4;74;-;8,2;6;320;3;W 
30-04-2015;27;32,4;29,4;72;0;5,5;5;270;3;W 
01-05-2015;27;32;28,8;77;0;6,8;3;260;1;N 
02-05-2015;27;31,8;29,6;72;-;3,7;4;340;2;N 
03-05-2015;26;30,8;27,1;83;-;0,8;4;330;1;N 
04-05-2015;25;31,6;27;83;6,4;0,8;4;60;1;N 
05-05-2015;25;32;28,5;77;12,9;4,7;4;70;2;N 
06-05-2015;26;33,6;29,2;75;-;8,2;6;40;3;SE
07-05-2015;26;33;29,5;71;0;8,5;5;70;2;N 
08-05-2015;27;34;29,8;68;-;8,4;6;110;3;E 
09-05-2015;27;33;29,6;70;0;7,6;5;20;2;N 
10-05-2015;26;32,2;28,8;78;25,1;7,3;6;70;3;SE
11-05-2015;-;32,8;29,2;71;0;8,5;5;130;2;E 
12-05-2015;26;33,9;29,7;69;-;5,6;7;60;3;E 
13-05-2015;27;33;29,3;75;-;8,5;6;60;2;E 
14-05-2015;27;32,6;29,3;78;-;7,1;6;70;2;N 
15-05-2015;27;31,8;29;77;8888;5,9;5;60;2;N 
16-05-2015;27;32,8;29,1;76;0;4,2;6;70;3;SE
17-05-2015;27;32,8;29,6;74;0;7,5;7;70;3;E 
18-05-2015;27;32,6;29,5;75;-;8,5;5;70;3;SE
19-05-2015;27;33,3;29,6;75;-;-;5;50;2;SE
20-05-2015;27;33,6;29,5;63;0;8,1;6;60;3;SE
21-05-2015;27;33;29,3;68;0;8,4;6;50;3;SE
22-05-2015;26;32,8;28,9;68;0;8,5;5;60;3;SE
23-05-2015;26;32,6;28,6;69;-;8,3;5;60;2;N 
24-05-2015;22;32,5;29,5;69;-;9,4;5;70;3;NE
25-05-2015;27;32,6;30,2;70;-;8,2;5;50;2;N 
26-05-2015;27;33;29,5;72;-;8,5;5;40;2;N 
27-05-2015;27;32,8;29,5;76;0;7,5;5;60;3;SE
28-05-2015;27;32,6;29;76;-;8,3;5;160;3;NE
29-05-2015;27;32,6;29,5;75;0;-;5;40;2;NE
30-05-2015;27;33,6;29,7;72;0;9,3;5;50;2;NE
31-05-2015;27;33,2;29,6;76;0;8,6;5;40;2;NE
01-06-2015;27;32,4;29,1;76;0;8;4;60;2;N 
02-06-2015;27;32,6;29,1;76;-;3,8;5;40;2;NE
03-06-2015;27;32,5;29,2;75;-;8,5;5;50;3;SE
04-06-2015;27;32,8;29,7;71;0;8,4;6;100;4;SE
05-06-2015;26;33;29,1;73;2;5,9;6;130;3;SE
06-06-2015;-;34,8;30;69;0;-;5;60;2;N 
07-06-2015;-;23,8;29,5;74;25,2;8,4;4;80;1;N 
09-06-2015;27;29,4;27,4;82;0,2;1;9;50;1;N 
10-06-2015;25;31,6;28,1;79;16,2;0;4;20;1;N 
11-06-2015;-;31,8;-;-;0;4,7;6;40;1;N 
12-06-2015;27;-;29,3;72;0;7,5;4;20;1;N 
13-06-2015;26;32,8;28,5;71;0;4,5;4;40;2;N 
15-06-2015;26;-;28,4;73;-;7,4;4;30;1;N 
16-06-2015;27;30,5;28,2;68;0;6,2;4;4;2;NE
17-06-2015;26;32,8;28,2;68;-;5;4;40;2;E 
18-06-2015;26;33,8;28,8;65;-;0,1;5;50;3;SE
19-06-2015;26;32;-;-;0;8,3;6;60;3;E 
21-06-2015;26;32,8;28,9;70;0;8,5;4;50;2;NE
22-06-2015;27;32,2;28,7;73;1;6,4;4;50;1;N 
23-06-2015;26;33,2;28,6;71;-;6,3;5;50;2;NE
24-06-2015;25;32,2;28,2;67;-;7,7;6;40;2;NE
25-06-2015;25;32,8;28,3;66;0;8,8;6;50;3;SE
26-06-2015;25;32,8;28,4;67;0;8,5;5;110;3;E 
27-06-2015;26;32,8;28,8;72;-;8,6;5;60;2;SE
28-06-2015;26;32,2;28,8;75;-;8,6;3;350;1;N 
29-06-2015;26;31,6;28,7;73;0;6,5;4;350;2;N 
30-06-2015;27;32,5;28,6;73;0;8,1;5;70;2;SE
01-07-2015;26;-;28,6;71;0;-;3;360;1;N 
02-07-2015;25;31,2;28,1;64;-;2,9;5;90;2;N 
03-07-2015;25;31,8;28,1;64;-;7,6;3;140;2;N 
04-07-2015;25;31,4;27,6;65;0;8,4;4;340;1;N 
05-07-2015;25;31,6;27,9;67;-;7,4;4;30;1;N 
06-07-2015;25;31,6;28;66;0;8,1;4;30;2;N 
07-07-2015;26;31,6;28,4;68;-;6,7;5;40;2;N 
09-07-2015;25;32;28,1;68;8888;6,4;4;20;2;N 
10-07-2015;26;31,4;28;70;2,5;7,8;6;170;2;NE
11-07-2015;26;31,8;28,6;70;0;5,7;5;70;3;SE
12-07-2015;27;32,4;28,8;71;0;5;6;100;3;SE
13-07-2015;26;33,2;29,1;71;0;4,6;6;110;4;E 
14-07-2015;27;32,6;29,6;67;0;-;8;120;4;SE
15-07-2015;27;-;-;-;0;6,9;6;110;4;SE
18-07-2015;25;34;28,6;71;0;8,4;6;60;4;SE
19-07-2015;25;32,6;28,1;73;0;8,6;5;60;3;E 
20-07-2015;26;32,4;28,4;73;0;-;6;50;3;SE
22-07-2015;26;32,6;28,4;75;0;8,4;7;40;3;SE
23-07-2015;26;32,4;28,8;72;-;8,5;6;60;4;SE
24-07-2015;26;32,8;28,8;73;0;7,7;5;50;3;E 
25-07-2015;26;32,5;28,2;75;0;8,4;5;60;3;SE
26-07-2015;26;31,8;28,4;77;0;7,8;4;40;2;NE
27-07-2015;26;33,4;28,9;69;0;8,2;7;80;3;SE
28-07-2015;26;32,6;28,8;70;0;8,3;5;40;3;SE
29-07-2015;26;33,7;28,9;68;-;8,4;6;60;3;E 
30-07-2015;26;33,4;28,8;70;0;8,6;7;70;3;E 
31-07-2015;26;32;28,6;73;-;8,2;6;50;2;N 
01-08-2015;26;31,8;28,4;75;0;8,5;5;60;2;N 
02-08-2015;27;31,9;28,6;72;-;8,4;5;50;2;SE
03-08-2015;25;32,2;26,9;80;-;6,7;6;60;2;N 
04-08-2015;24;31,2;27,1;66;-;8,4;4;40;2;NE
05-08-2015;24;32;27,6;71;0;8,4;6;50;3;NE
06-08-2015;25;31,7;28;71;-;8,1;6;50;3;E 
07-08-2015;26;31,6;28,1;72;-;7,6;4;40;2;N 
09-08-2015;25;32;28,5;69;0;6,6;6;60;3;SE
10-08-2015;26;33,4;28,6;73;-;-;6;90;3;E 
11-08-2015;26;33,2;29,2;72;-;8,2;7;60;4;E 
12-08-2015;-;32,4;29,1;76;8888;8,2;6;30;2;NE
13-08-2015;-;32,3;29,1;73;-;6,7;6;60;4;E 
14-08-2015;27;31,9;28,8;74;-;-;6;60;3;NE
16-08-2015;27;33,4;28,9;73;-;7,8;6;70;3;E 
