TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG
24.0,31.4,27.5,86.0,11.8,3.9,11.0,270.0,5.0
24.0,31.0,27.1,85.0,6.6,1.3,12.0,225.0,5.0
25.0,29.5,25.7,82.0,2.1,0.4,10.0,270.0,5.0
24.0,30.4,27.7,80.0,9.6,0.8,11.0,315.0,5.0
25.0,31.0,27.2,82.0,19.1,0.0,14.0,315.0,6.0
25.0,31.0,28.1,79.0,1.2,4.1,4.0,270.0,2.0
26.0,32.2,28.0,76.0,1.5,4.6,3.0,270.0,2.0
26.0,29.0,27.0,84.0,0.8,0.0,4.0,270.0,2.0
24.0,30.2,27.3,86.0,27.5,1.0,4.0,270.0,2.0
25.0,30.6,27.2,77.0,0.0,2.6,6.0,270.0,2.0
24.0,29.1,27.1,82.0,17.6,0.0,4.0,270.0,2.0
24.0,29.7,26.5,83.0,17.1,0.0,2.0,270.0,2.0
24.0,32.2,27.6,82.0,8.2,3.0,4.0,315.0,1.0
25.0,30.3,27.3,84.0,0.0,4.5,3.0,270.0,1.0
26.0,32.2,29.4,76.0,0.0,3.0,3.0,315.0,2.0
25.0,32.6,28.6,79.0,0.0,6.2,3.0,270.0,2.0
26.0,32.7,28.7,80.0,0.0,0.5,3.0,315.0,1.0
26.0,31.4,27.8,78.0,0.0,1.6,4.0,315.0,2.0
26.0,32.6,28.6,76.0,0.0,5.1,4.0,270.0,2.0
27.0,32.2,28.8,80.0,1.0,3.1,4.0,315.0,2.0
25.0,30.2,27.9,84.0,89.0,0.9,5.0,315.0,2.0
24.0,31.1,27.9,78.0,57.4,0.0,4.0,315.0,2.0
24.0,30.0,27.6,80.0,28.9,0.0,3.0,315.0,1.0
25.0,31.2,26.9,85.0,0.7,2.5,3.0,315.0,1.0
23.0,30.2,26.5,84.0,6.7,0.1,3.0,315.0,1.0
24.0,31.2,27.1,83.0,16.6,2.1,3.0,315.0,1.0
25.0,30.7,27.1,84.0,5.8,4.4,4.0,315.0,2.0
24.0,31.9,29.0,72.0,81.5,5.8,5.0,315.0,2.0
24.0,31.0,25.7,90.0,27.5,1.6,4.0,270.0,1.0
24.0,28.2,25.4,92.0,3.0,0.0,2.0,270.0,0.0
26.0,30.6,27.5,82.0,0.0,1.9,3.0,315.0,1.0
26.0,32.8,28.6,80.0,0.0,2.3,3.0,315.0,1.0
26.0,33.4,29.1,78.0,1.7,5.0,4.0,315.0,1.0
24.0,29.4,26.0,93.0,16.5,0.0,3.0,270.0,0.0
24.0,31.4,27.1,82.0,0.0,1.4,4.0,270.0,2.0
26.0,30.4,27.8,78.0,0.0,0.0,3.0,270.0,2.0
25.0,32.4,27.7,82.0,2.9,4.4,12.0,310.0,5.0
25.0,32.6,28.0,78.0,0.0,7.6,11.0,300.0,5.0
25.0,32.4,28.4,78.0,0.0,7.2,10.0,310.0,4.0
25.0,33.1,28.4,78.0,0.0,8.0,14.0,310.0,5.0
23.0,32.8,28.6,76.0,36.6,8.0,12.0,300.0,5.0
25.0,29.6,27.7,82.0,3.3,0.1,11.0,300.0,5.0
24.0,32.2,28.0,82.0,46.8,5.2,14.0,320.0,4.0
25.0,31.6,26.8,85.0,9.7,1.0,9.0,310.0,3.0
25.0,30.9,27.7,83.0,13.2,1.0,10.0,280.0,3.0
24.0,30.3,26.8,89.0,109.9,0.0,16.0,220.0,4.0
24.0,28.8,25.3,95.0,45.1,0.0,8.0,290.0,2.0
24.0,26.6,24.5,98.0,46.9,0.0,10.0,340.0,2.0
24.0,26.6,24.6,96.0,5.5,0.0,8.0,350.0,1.0
25.0,32.3,27.6,83.0,0.0,7.2,10.0,300.0,3.0
25.0,33.8,28.5,79.0,0.0,7.7,9.0,350.0,4.0
26.0,34.2,29.2,71.2,0.3,5.8,9.0,350.0,3.0
26.0,34.0,29.3,74.0,5.2,5.8,10.0,340.0,3.0
26.0,30.8,27.9,82.0,0.0,1.5,7.0,350.0,3.0
26.0,32.5,28.4,80.0,0.0,6.1,10.0,300.0,3.0
24.0,33.0,28.8,80.0,40.6,5.9,11.0,280.0,5.0
24.0,31.0,27.6,83.0,30.9,1.2,9.0,260.0,4.0
24.0,28.8,26.2,90.0,11.2,0.8,10.0,310.0,3.0
25.0,32.1,28.0,81.0,11.7,4.1,8.0,320.0,4.0
25.0,31.4,27.9,85.0,16.2,1.3,10.0,300.0,2.0
26.0,32.8,29.0,82.0,12.2,0.3,8.0,30.0,4.0
26.0,32.8,28.7,82.0,6.6,1.4,7.0,320.0,3.0
24.0,34.5,27.7,84.0,32.0,3.9,11.0,150.0,4.0
24.0,33.0,28.4,81.0,6.6,1.1,11.0,250.0,5.0
25.0,33.9,28.4,78.0,0.0,7.4,10.0,310.0,4.0
27.0,33.3,29.3,75.0,0.0,5.7,10.0,310.0,4.0
23.0,32.0,29.2,78.0,80.2,3.0,12.0,320.0,7.0
24.0,32.4,27.4,88.0,4.9,5.1,12.0,310.0,5.0
23.0,29.6,27.0,86.0,8.2,0.0,15.0,120.0,5.0
24.0,30.9,25.9,92.0,53.0,1.8,10.0,320.0,2.0
24.0,32.3,28.5,75.0,32.8,5.9,10.0,310.0,5.0
24.0,32.2,27.3,86.0,18.2,4.2,10.0,310.0,5.0
26.0,28.5,27.1,83.0,0.0,0.0,9.0,290.0,3.0
26.0,32.6,28.2,80.0,0.0,5.8,10.0,330.0,4.0
26.0,32.8,28.9,77.0,0.0,8.0,11.0,290.0,7.0
27.0,32.9,29.4,74.0,0.0,6.3,11.0,300.0,5.0
25.0,32.9,29.0,79.0,1.5,6.4,18.0,260.0,4.0
26.0,33.8,28.5,80.0,0.0,7.4,10.0,320.0,5.0
26.0,32.8,28.3,76.0,0.0,7.5,7.0,310.0,3.0
27.0,34.4,29.9,74.0,0.0,8.0,7.0,350.0,3.0
26.0,32.8,30.0,75.0,0.5,4.9,10.0,310.0,5.0
25.0,29.8,27.0,88.0,2.8,0.2,8.0,320.0,2.0
25.0,30.1,28.1,80.0,5.6,0.0,8.0,310.0,3.0
24.0,31.8,27.5,88.0,0.8,3.4,10.0,300.0,3.0
26.0,34.0,29.1,79.0,0.0,4.6,10.0,20.0,3.0
26.0,33.0,28.5,80.0,0.0,4.0,6.0,180.0,2.0
26.0,31.4,27.5,84.0,4.8,1.0,12.0,310.0,6.0
26.0,34.1,28.8,75.0,0.0,5.5,9.0,330.0,2.0
26.0,34.3,29.0,76.0,14.0,5.9,8.0,300.0,3.0
24.0,30.4,26.0,95.0,20.6,2.4,9.0,330.0,2.0
24.0,32.2,28.5,78.0,51.2,3.0,10.0,300.0,4.0
25.0,33.6,27.0,84.0,1.8,4.9,15.0,180.0,4.0
25.0,34.0,28.5,80.0,0.0,3.1,9.0,300.0,4.0
26.0,32.8,28.6,78.0,0.0,4.2,11.0,210.0,6.0
26.0,32.0,27.9,78.0,0.0,2.4,13.0,260.0,6.0
26.0,33.0,29.1,73.0,1.3,1.8,11.0,315.0,5.0
26.0,33.2,29.3,70.0,0.0,6.9,10.0,315.0,4.0
24.0,34.5,29.5,74.0,28.8,5.9,7.0,360.0,3.0
25.0,32.0,27.4,84.0,0.3,5.9,10.0,315.0,4.0
25.0,32.1,27.5,86.0,12.7,0.4,9.0,315.0,3.0
26.0,33.5,28.9,78.0,0.0,7.0,10.0,315.0,4.0
24.0,34.0,28.3,75.0,3.2,6.9,9.0,315.0,3.0
26.0,34.8,29.4,74.0,0.0,5.2,10.0,360.0,3.0
26.0,33.6,28.9,76.0,0.0,4.7,10.0,225.0,5.0
26.0,34.0,28.6,74.0,0.0,3.8,13.0,315.0,3.0
26.0,32.8,28.4,76.0,0.6,3.0,9.0,225.0,4.0
26.0,35.1,29.0,72.0,0.3,5.3,16.0,270.0,5.0
26.0,33.0,28.9,77.0,0.0,3.0,10.0,45.0,4.0
26.0,33.8,29.0,76.0,0.0,3.5,10.0,315.0,3.0
26.0,33.0,27.7,82.0,0.8,3.6,9.0,270.0,2.0
26.0,32.4,28.2,81.0,0.0,1.1,10.0,45.0,3.0
26.0,34.5,29.9,71.0,0.0,8.0,7.0,315.0,3.0
26.0,34.7,29.8,74.0,0.5,7.5,10.0,360.0,4.0
26.0,35.4,29.8,76.0,0.0,8.0,11.0,45.0,5.0
26.0,32.4,28.7,79.0,0.0,2.4,10.0,45.0,3.0
26.0,33.8,28.9,76.0,2.4,7.5,11.0,360.0,5.0
25.0,33.8,27.9,83.0,0.0,2.6,11.0,90.0,5.0
26.0,35.1,29.1,70.0,0.0,7.3,11.0,45.0,5.0
27.0,34.2,30.0,73.0,0.0,6.0,11.0,90.0,4.0
27.0,35.2,30.0,75.0,0.0,7.6,10.0,90.0,6.0
28.0,35.6,30.4,73.0,0.0,7.8,13.0,360.0,7.0
27.0,35.8,30.6,72.0,0.0,5.9,12.0,45.0,6.0
27.0,34.6,29.9,75.0,0.0,4.5,8.0,90.0,5.0
28.0,36.7,30.6,70.0,0.0,8.0,12.0,45.0,6.0
27.0,34.5,30.5,76.0,2.2,6.1,11.0,90.0,6.0
27.0,35.4,30.5,74.0,0.1,6.3,13.0,45.0,6.0
27.0,35.2,30.3,76.0,0.0,0.0,11.0,45.0,5.0
25.0,31.8,29.0,73.0,0.0,0.1,12.0,90.0,4.0
27.0,34.8,30.0,74.0,0.0,2.8,12.0,45.0,4.0
25.0,34.8,30.1,74.0,7.1,5.3,8.0,45.0,5.0
25.0,34.2,28.9,80.0,37.2,6.2,10.0,360.0,3.0
24.0,32.6,28.2,85.0,10.6,2.9,9.0,360.0,4.0
25.0,33.8,28.3,79.0,0.0,7.7,10.0,360.0,3.0
27.0,34.0,29.5,75.0,0.0,7.4,8.0,360.0,2.0
26.0,34.8,30.3,72.0,0.0,7.4,10.0,360.0,4.0
26.0,34.0,29.2,78.0,0.0,6.5,9.0,360.0,3.0
25.0,34.7,29.6,77.0,2.6,6.0,9.0,360.0,4.0
27.0,34.4,29.3,76.0,0.0,3.9,12.0,45.0,5.0
27.0,35.8,30.1,72.0,0.0,6.6,11.0,45.0,5.0
25.0,33.6,27.9,82.0,6.4,2.3,13.0,225.0,4.0
25.0,34.6,29.0,73.0,16.1,5.2,9.0,360.0,3.0
25.0,33.7,28.6,80.0,2.8,7.3,10.0,45.0,3.0
26.0,34.6,29.4,72.0,0.0,7.6,11.0,360.0,6.0
26.0,34.4,29.4,67.0,0.0,4.7,10.0,45.0,5.0
26.0,34.0,29.2,74.0,0.0,7.0,13.0,45.0,6.0
26.0,34.8,29.4,71.0,0.0,7.0,12.0,360.0,5.0
27.0,35.6,30.0,70.0,0.0,7.0,10.0,360.0,5.0
27.0,35.4,29.9,75.0,0.0,5.6,13.0,45.0,7.0
26.0,35.5,30.5,72.0,0.0,6.3,12.0,90.0,6.0
25.0,34.2,28.6,78.0,0.6,4.8,9.0,315.0,2.0
26.0,32.8,28.4,79.0,0.0,3.9,7.0,45.0,2.0
26.0,33.6,29.2,76.0,0.0,5.5,9.0,360.0,3.0
27.0,34.0,29.4,76.0,0.0,5.8,11.0,45.0,4.0
27.0,34.6,29.6,75.0,0.0,4.2,10.0,90.0,4.0
27.0,34.8,29.7,74.0,0.0,5.3,11.0,90.0,5.0
26.0,34.4,28.9,77.0,2.7,1.2,11.0,45.0,5.0
27.0,34.6,29.7,75.0,0.0,3.7,10.0,90.0,5.0
27.0,34.2,29.6,78.0,0.0,4.6,11.0,45.0,6.0
26.0,35.0,30.2,76.0,0.0,4.2,11.0,45.0,6.0
26.0,34.7,29.7,76.0,0.0,3.7,9.0,45.0,3.0
27.0,35.5,30.0,76.0,0.0,4.5,10.0,45.0,6.0
25.0,32.0,28.9,81.0,27.6,0.7,10.0,45.0,4.0
26.0,33.8,28.4,86.0,0.0,1.1,11.0,90.0,4.0
27.0,34.8,29.8,77.0,0.0,3.4,11.0,45.0,5.0
26.0,34.0,29.3,77.0,0.0,3.2,14.0,45.0,7.0
26.0,34.9,29.2,76.0,0.0,3.8,15.0,45.0,6.0
28.0,34.7,28.7,73.0,0.0,3.4,10.0,45.0,5.0
26.0,32.9,29.0,76.0,0.7,1.8,8.0,315.0,3.0
24.0,32.8,29.0,78.0,48.4,1.5,10.0,360.0,3.0
24.0,32.4,27.2,87.0,0.2,1.6,8.0,45.0,4.0
23.0,32.2,25.5,92.0,45.7,1.2,10.0,45.0,3.0
25.0,32.0,27.8,79.0,0.0,2.4,9.0,315.0,4.0
24.0,32.1,27.8,82.0,1.8,2.0,10.0,360.0,4.0
25.0,32.0,27.6,84.0,0.0,3.0,8.0,315.0,3.0
26.0,32.8,28.5,80.0,0.0,2.4,10.0,225.0,4.0
27.0,33.2,29.0,76.0,0.0,2.5,9.0,225.0,5.0
26.0,33.0,28.5,78.0,1.7,1.4,14.0,225.0,5.0
26.0,30.6,28.2,77.0,0.0,0.0,13.0,225.0,4.0
26.0,33.3,29.0,75.0,0.0,2.4,10.0,315.0,4.0
23.0,34.0,28.8,76.0,15.5,2.2,6.0,360.0,4.0
25.0,34.0,28.4,80.0,0.0,2.3,9.0,90.0,4.0
26.0,34.8,29.0,75.0,0.0,2.2,10.0,45.0,4.0
25.0,34.2,29.1,78.0,0.0,1.8,8.0,90.0,3.0
26.0,33.9,28.7,76.0,0.0,2.7,10.0,360.0,4.0
26.0,35.2,29.3,74.0,0.0,2.6,9.0,45.0,4.0
25.0,33.0,28.8,75.0,1.5,1.3,8.0,45.0,2.0
26.0,34.8,29.0,78.0,0.0,7.7,10.0,45.0,4.0
25.0,34.2,29.0,71.0,0.0,3.5,8.0,45.0,4.0
25.0,34.2,28.6,70.0,0.0,7.0,10.0,360.0,3.0
26.0,34.2,29.0,66.0,0.0,6.6,10.0,360.0,3.0
26.0,34.8,29.1,72.0,0.0,6.4,9.0,360.0,4.0
25.0,33.6,27.0,85.0,5.2,3.1,10.0,360.0,4.0
26.0,31.4,27.7,80.0,0.0,0.6,10.0,45.0,4.0
26.0,33.6,28.8,76.0,0.0,5.7,9.0,45.0,4.0
26.0,33.2,28.7,77.0,3.0,5.5,11.0,360.0,5.0
27.0,34.2,29.3,77.0,0.0,6.9,13.0,360.0,5.0
26.0,30.9,28.4,78.0,0.0,0.1,10.0,315.0,3.0
25.0,32.8,27.2,80.0,2.5,5.2,10.0,90.0,4.0
25.0,33.7,28.5,78.0,0.0,6.3,10.0,45.0,4.0
26.0,34.2,29.4,77.0,0.0,5.2,10.0,45.0,5.0
24.0,33.2,28.0,82.0,3.7,3.3,10.0,45.0,4.0
24.0,32.2,28.0,79.0,3.9,4.9,4.0,360.0,0.0
25.0,31.4,27.1,83.0,8.7,2.8,5.0,360.0,1.0
25.0,33.9,28.3,76.0,0.0,6.3,6.0,360.0,2.0
26.0,34.2,29.1,72.0,0.0,7.1,6.0,360.0,2.0
26.0,34.2,28.5,75.0,0.0,6.9,8.0,45.0,3.0
26.0,32.6,28.8,74.0,0.0,6.7,5.0,90.0,2.0
26.0,33.0,29.0,74.0,0.0,5.8,3.0,225.0,2.0
25.0,32.8,28.1,69.0,0.0,6.9,6.0,360.0,0.0
25.0,32.8,28.0,68.0,0.0,6.0,6.0,135.0,2.0
25.0,33.8,28.3,68.0,0.0,7.0,6.0,90.0,2.0
25.0,33.2,28.4,71.0,0.0,6.7,6.0,360.0,2.0
26.0,33.4,29.1,73.0,0.0,2.9,6.0,360.0,2.0
26.0,32.8,28.8,68.0,0.0,5.1,7.0,360.0,1.0
26.0,34.0,29.6,68.0,0.1,6.1,5.0,90.0,2.0
26.0,34.9,29.3,71.0,0.0,6.0,10.0,360.0,2.0
26.0,33.4,29.3,69.0,0.0,7.0,8.0,180.0,2.0
25.0,30.6,27.8,79.0,0.0,0.6,8.0,45.0,2.0
24.0,34.6,28.8,78.0,14.0,2.5,9.0,270.0,3.0
25.0,30.9,26.1,77.0,16.1,4.4,3.0,360.0,0.0
25.0,34.2,28.5,70.0,0.0,7.8,8.0,180.0,2.0
25.0,32.0,28.1,78.0,0.0,1.6,5.0,270.0,1.0
25.0,33.4,28.0,68.0,0.0,7.3,6.0,360.0,2.0
25.0,32.4,28.0,64.0,0.0,7.3,6.0,90.0,3.0
26.0,33.8,28.5,60.0,0.0,6.6,9.0,360.0,2.0
25.0,32.5,28.6,66.0,0.0,2.7,4.0,360.0,0.0
25.0,33.6,28.4,72.0,2.2,6.5,5.0,360.0,2.0
26.0,33.6,28.3,77.0,2.0,5.9,6.0,45.0,2.0
26.0,33.2,28.7,74.0,0.0,7.6,6.0,360.0,2.0
26.0,33.6,29.2,72.0,0.0,4.6,6.0,315.0,0.0
25.0,35.1,29.1,73.0,0.0,8.0,6.0,90.0,2.0
26.0,34.8,28.5,72.0,0.0,7.9,7.0,45.0,3.0
26.0,33.9,29.0,72.0,0.0,5.8,10.0,90.0,3.0
25.0,34.8,29.6,72.0,0.0,7.9,6.0,45.0,2.0
26.0,35.2,29.8,68.0,0.0,7.5,6.0,360.0,3.0
25.0,34.0,29.6,68.0,0.0,7.5,7.0,45.0,3.0
25.0,34.6,29.4,64.0,0.0,7.4,8.0,45.0,3.0
26.0,33.2,28.1,74.0,0.0,5.4,6.0,45.0,2.0
26.0,33.7,29.3,70.0,0.0,7.8,6.0,45.0,3.0
27.0,33.0,29.0,70.0,0.0,5.1,9.0,45.0,3.0
25.0,33.6,29.3,69.0,4.2,6.3,6.0,90.0,3.0
24.0,33.0,28.4,76.0,23.0,4.4,6.0,90.0,3.0
24.0,32.6,27.5,79.0,11.6,7.9,5.0,45.0,1.0
25.0,33.0,28.1,78.0,0.0,8.0,7.0,270.0,2.0
25.0,33.0,28.1,77.0,0.0,8.0,5.0,45.0,2.0
25.0,33.4,27.3,71.0,0.0,8.0,6.0,360.0,2.0
26.0,34.6,28.5,71.0,0.0,8.0,6.0,45.0,2.0
26.0,35.4,29.4,72.0,0.0,8.0,3.0,360.0,2.0
26.0,35.2,29.3,68.0,0.0,6.5,7.0,45.0,2.0
26.0,34.1,29.3,68.0,0.0,8.0,5.0,360.0,2.0
26.0,33.7,29.0,70.0,0.0,6.0,9.0,270.0,2.0
26.0,35.2,28.6,72.0,0.0,7.9,7.0,90.0,3.0
26.0,34.2,29.2,68.0,0.0,5.1,8.0,45.0,3.0
27.0,34.4,29.4,74.0,0.0,6.2,6.0,45.0,2.0
26.0,33.6,29.5,68.0,0.0,6.4,7.0,45.0,3.0
27.0,33.6,29.3,67.0,0.0,6.2,6.0,360.0,2.0
26.0,33.8,28.8,75.0,1.3,5.2,8.0,45.0,2.0
27.0,33.2,29.0,74.0,0.0,8.0,7.0,360.0,2.0
25.0,33.0,28.8,76.0,48.9,6.7,6.0,45.0,2.0
26.0,32.6,28.2,76.0,0.0,4.9,8.0,45.0,2.0
26.0,32.2,28.8,72.0,0.0,4.5,8.0,360.0,2.0
26.0,32.5,28.3,75.0,0.0,3.9,6.0,45.0,2.0
25.0,34.0,28.9,69.0,0.9,8.0,5.0,360.0,2.0
26.0,33.6,28.6,74.0,0.0,6.8,7.0,45.0,3.0
26.0,30.3,28.2,73.0,1.6,0.4,5.0,315.0,2.0
25.0,33.8,29.0,76.0,0.0,5.2,5.0,90.0,2.0
25.0,34.2,29.7,66.0,0.0,4.7,7.0,45.0,2.0
26.0,34.0,28.9,70.0,0.0,8.0,8.0,45.0,2.0
26.0,33.6,28.9,74.0,0.0,7.8,6.0,45.0,2.0
26.0,33.5,29.3,73.0,0.0,5.1,7.0,45.0,2.0
27.0,35.0,29.6,68.0,0.0,8.0,6.0,360.0,2.0
26.0,36.0,30.6,66.0,0.0,8.0,6.0,90.0,3.0
26.0,33.6,29.3,67.0,0.0,8.0,4.0,180.0,2.0
26.0,34.5,29.6,65.0,0.0,7.6,7.0,45.0,2.0
27.0,35.1,30.1,62.0,0.0,7.3,6.0,90.0,2.0
27.0,34.2,29.9,70.0,0.0,7.5,6.0,360.0,2.0
26.0,33.2,28.9,71.0,0.9,2.8,8.0,135.0,2.0
25.0,32.8,29.1,78.0,8.1,4.9,10.0,225.0,1.0
26.0,33.0,29.0,71.0,0.0,8.0,7.0,45.0,2.0
25.0,33.1,29.5,68.0,0.0,7.0,4.0,90.0,2.0
27.0,33.5,29.0,72.0,0.0,8.0,6.0,360.0,1.0
27.0,33.2,29.7,67.0,0.0,8.0,6.0,45.0,2.0
26.0,33.0,30.0,69.0,0.0,4.1,6.0,360.0,2.0
27.0,33.2,29.8,71.0,0.0,8.0,5.0,315.0,2.0
27.0,34.4,30.3,67.0,0.0,8.0,5.0,45.0,1.0
27.0,34.8,29.8,66.0,0.0,8.0,6.0,90.0,2.0
27.0,32.8,29.5,72.0,0.0,2.3,6.0,315.0,2.0
27.0,34.2,29.5,69.0,0.0,2.9,4.0,45.0,0.0
27.0,33.8,29.8,70.0,0.0,8.0,8.0,360.0,2.0
27.0,33.8,29.8,74.0,0.0,6.0,11.0,180.0,2.0
26.0,32.3,30.1,72.0,2.8,4.7,6.0,225.0,3.0
26.0,33.2,28.7,72.0,0.0,4.5,14.0,225.0,3.0
24.0,33.4,27.7,80.0,23.4,0.6,10.0,360.0,2.0
27.0,34.7,29.5,69.0,0.0,4.1,5.0,360.0,2.0
26.0,29.8,28.7,78.0,0.0,0.0,5.0,315.0,2.0
26.0,30.5,27.7,80.0,0.0,0.6,4.0,270.0,1.0
26.0,31.4,27.6,70.0,0.0,1.3,5.0,90.0,2.0
25.0,31.5,28.8,72.0,0.0,1.3,8.0,360.0,4.0
26.0,32.8,29.0,71.0,7.5,0.0,8.0,270.0,3.0
26.0,29.8,27.2,84.0,0.0,4.1,8.0,270.0,0.0
25.0,31.3,28.0,71.0,3.9,0.0,7.0,270.0,3.0
26.0,31.6,28.1,80.0,0.0,1.9,6.0,90.0,2.0
26.0,33.4,29.3,75.0,0.0,0.0,6.0,45.0,2.0
26.0,33.8,29.8,69.0,0.0,8.0,9.0,225.0,3.0
26.0,32.4,28.2,75.0,0.5,4.3,9.0,225.0,3.0
25.0,34.3,29.5,70.0,7.5,5.5,7.0,225.0,2.0
26.0,31.8,28.4,78.0,2.6,2.7,4.0,360.0,1.0
26.0,33.4,29.2,72.0,0.0,4.9,5.0,225.0,0.0
26.0,32.6,28.0,74.0,3.8,0.0,4.0,225.0,0.0
25.0,33.8,29.1,72.0,2.8,6.2,3.0,45.0,0.0
24.0,32.4,27.7,78.0,19.0,3.7,4.0,90.0,0.0
26.0,32.1,28.0,79.0,0.0,1.5,3.0,225.0,0.0
26.0,34.2,29.6,71.0,0.0,0.0,3.0,315.0,1.0
26.0,34.0,29.6,70.0,0.0,7.0,4.0,45.0,1.0
27.0,34.0,29.6,71.0,0.0,4.7,4.0,45.0,0.0
26.0,33.2,28.9,74.0,0.0,4.0,6.0,315.0,2.0
27.0,34.1,29.8,67.0,0.0,8.0,3.0,225.0,1.0
26.0,32.6,29.5,77.0,0.0,4.3,4.0,45.0,1.0
27.0,33.8,29.6,74.0,0.0,7.4,4.0,90.0,1.0
25.0,34.4,28.6,76.0,9.8,6.3,4.0,315.0,1.0
27.0,33.4,29.6,68.0,0.0,5.4,4.0,360.0,2.0
26.0,34.1,30.0,70.0,0.0,6.6,4.0,360.0,1.0
27.0,34.2,30.0,70.0,0.0,6.0,3.0,360.0,2.0
27.0,34.0,30.3,70.0,0.0,0.6,3.0,45.0,0.0
27.0,34.6,30.4,68.0,0.0,6.7,4.0,360.0,0.0
27.0,33.9,30.3,66.0,0.0,7.6,4.0,315.0,1.0
27.0,34.5,30.5,68.0,0.0,5.3,5.0,360.0,2.0
26.0,33.4,29.4,70.0,0.0,3.0,7.0,225.0,2.0
24.0,31.7,28.1,79.0,0.3,0.9,5.0,90.0,1.0
26.0,32.6,28.5,72.0,0.6,0.0,9.0,225.0,4.0
25.0,32.1,28.8,64.0,0.0,0.6,10.0,225.0,4.0
26.0,33.5,29.2,65.0,0.0,5.6,10.0,225.0,2.0
26.0,32.8,28.8,71.0,1.7,1.2,6.0,315.0,2.0
24.0,29.8,26.4,84.0,5.0,0.0,6.0,180.0,1.0
24.0,25.8,24.8,90.0,14.7,0.0,8.0,135.0,0.0
25.0,29.6,26.5,86.0,0.0,0.0,8.0,45.0,2.0
25.0,31.3,27.8,80.0,0.0,1.2,6.0,90.0,2.0
25.0,31.8,27.3,82.0,26.5,7.0,5.0,180.0,2.0
26.0,32.4,28.3,74.0,0.0,3.7,10.0,225.0,5.0
24.0,32.5,27.8,78.0,14.4,2.8,8.0,225.0,2.0
26.0,33.4,28.9,66.0,0.0,4.0,7.0,225.0,2.0
25.0,32.6,28.1,70.0,0.0,5.2,8.0,270.0,3.0
26.0,33.1,28.6,72.0,0.0,6.5,3.0,270.0,1.0
25.0,33.8,29.4,66.0,0.0,6.8,3.0,180.0,1.0
26.0,32.8,28.8,68.0,0.0,1.3,2.0,225.0,0.0
26.0,33.4,28.4,74.0,0.0,5.6,4.0,45.0,1.0
26.0,32.4,29.3,72.0,0.1,3.1,4.0,360.0,1.0
26.0,31.8,28.4,83.0,0.0,2.3,4.0,270.0,1.0
26.0,31.9,28.8,77.0,0.0,1.8,3.0,45.0,2.0
26.0,32.4,28.1,76.0,5.1,3.7,2.0,360.0,1.0
26.0,33.4,27.9,76.0,5.8,0.0,5.0,270.0,3.0
26.0,33.0,27.6,78.0,3.5,3.7,9.0,270.0,5.0
25.0,33.0,28.6,72.0,1.5,3.6,3.0,270.0,2.0
25.0,28.2,26.7,84.0,15.7,0.0,4.0,270.0,2.0
25.0,30.9,27.7,73.0,0.0,0.0,5.0,270.0,4.0
25.0,30.4,27.5,78.0,3.2,0.0,6.0,270.0,3.0
25.0,30.2,27.1,82.0,4.0,0.2,5.0,225.0,3.0
25.0,31.5,28.2,75.0,0.8,0.7,4.0,315.0,3.0
26.0,31.8,28.2,74.0,0.6,2.2,8.0,270.0,5.0
27.0,31.6,27.5,75.0,1.5,1.2,6.0,270.0,4.0
25.0,31.4,28.0,75.0,4.5,2.1,4.0,225.0,3.0
25.0,31.0,27.2,86.0,10.1,1.2,3.0,180.0,0.0
24.0,31.2,27.9,82.0,0.1,0.3,2.0,225.0,0.0
25.0,32.9,27.7,74.0,0.4,6.5,5.0,180.0,1.0
26.0,30.0,27.6,80.1,0.0,0.0,3.0,270.0,2.0
26.0,28.8,27.5,83.0,0.0,0.0,4.0,270.0,2.0
26.0,29.6,27.4,80.0,0.0,0.0,5.0,225.0,3.0
25.0,31.4,27.9,78.0,2.8,5.5,4.0,225.0,3.0
25.0,29.6,27.5,79.0,5.3,0.1,6.0,225.0,3.0
26.0,30.6,27.7,77.0,0.0,2.3,6.0,270.0,3.0
26.0,32.1,27.6,75.0,1.0,4.8,6.0,270.0,4.0
26.0,30.3,27.5,76.0,0.0,1.8,4.0,270.0,2.0
25.0,29.0,27.8,77.0,13.0,0.0,4.0,270.0,3.0
25.0,29.0,27.0,78.0,0.0,2.2,4.0,225.0,2.0
26.0,31.2,27.6,78.0,0.0,0.9,6.0,315.0,2.0
25.0,31.8,28.1,74.0,1.7,0.3,4.0,315.0,1.0
26.0,30.9,27.9,80.0,0.0,5.0,5.0,315.0,2.0
25.0,30.0,27.1,80.0,7.4,2.7,0.0,360.0,2.0
25.0,30.0,27.2,79.0,4.1,0.0,9.0,270.0,2.0
25.0,32.2,27.9,81.0,0.0,6.4,3.0,315.0,0.0
26.0,33.0,28.8,76.0,1.4,6.5,3.0,315.0,1.0
26.0,32.5,28.4,76.0,0.2,7.6,4.0,135.0,2.0
23.0,32.0,28.4,78.0,14.7,4.0,4.0,225.0,2.0
25.0,30.2,26.8,86.0,7.2,2.3,4.0,45.0,2.0
24.0,29.7,26.9,88.0,31.7,0.3,4.0,315.0,1.0
24.0,29.4,26.0,90.0,22.6,0.5,4.0,315.0,2.0
24.0,27.8,25.2,89.0,27.2,0.0,5.0,270.0,3.0
