TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG
25.0,34.2,29.5,81.0,2.7,5.0,3.0,90.0,2.0
25.0,25.6,28.5,77.0,0.0,4.0,5.0,100.0,2.0
24.0,24.6,27.5,80.0,10.3,0.2,5.0,140.0,2.0
25.0,29.4,26.2,88.0,0.8,0.2,4.0,20.0,2.0
24.0,27.0,25.3,91.0,21.3,0.0,3.0,90.0,1.0
24.0,26.8,24.6,94.0,8.6,0.0,2.0,60.0,1.0
25.0,30.8,27.4,84.0,0.0,5.2,4.0,90.0,0.0
24.0,32.6,28.1,70.0,0.0,5.2,6.0,90.0,2.0
25.0,32.4,28.4,79.0,0.0,5.4,4.0,80.0,2.0
24.0,32.6,27.1,81.0,42.3,2.6,5.0,350.0,1.0
24.0,30.4,26.4,76.0,0.0,3.4,3.0,10.0,2.0
23.0,32.2,26.6,75.0,40.2,0.0,5.0,120.0,1.0
24.0,32.8,27.3,82.0,8.4,5.0,5.0,60.0,2.0
23.0,29.6,26.2,86.0,24.8,0.0,7.0,250.0,2.0
25.0,31.0,26.6,80.0,8.8,0.0,4.0,270.0,2.0
25.0,31.2,27.9,73.0,0.0,0.2,3.0,350.0,1.0
25.0,33.0,28.4,68.0,0.0,4.6,4.0,80.0,2.0
25.0,32.2,27.9,78.0,5.3,3.6,3.0,350.0,2.0
24.0,29.2,26.9,82.0,13.7,0.0,3.0,240.0,1.0
25.0,32.6,28.1,80.0,0.0,5.2,3.0,90.0,1.0
25.0,30.6,27.7,82.0,0.8,0.0,2.0,260.0,2.0
24.0,31.2,27.1,78.0,37.8,2.2,3.0,240.0,1.0
24.0,27.8,25.6,78.0,10.3,0.0,3.0,160.0,2.0
24.0,32.2,27.8,81.0,0.2,4.3,4.0,110.0,1.0
25.0,31.4,27.7,78.0,2.6,3.0,4.0,70.0,2.0
24.0,32.0,28.4,88.0,13.2,3.0,5.0,80.0,2.0
25.0,33.5,28.4,81.0,0.0,2.4,3.0,100.0,2.0
25.0,32.8,28.0,80.0,0.0,3.2,3.0,40.0,2.0
25.0,30.1,27.0,83.0,16.0,1.7,3.0,20.0,2.0
25.0,31.8,28.5,74.0,0.0,2.5,3.0,10.0,1.0
25.0,32.2,28.1,81.0,2.7,4.0,2.0,30.0,1.0
25.0,32.2,27.9,78.0,0.0,4.2,2.0,20.0,1.0
25.0,33.5,28.5,77.0,0.0,4.0,5.0,100.0,2.0
24.0,32.5,27.5,80.0,10.3,0.2,5.0,140.0,2.0
25.0,29.4,26.2,88.0,0.8,0.2,4.0,20.0,2.0
24.0,27.0,25.3,91.0,21.3,0.0,3.0,90.0,1.0
24.0,26.8,24.6,94.0,8.6,0.0,2.0,60.0,1.0
25.0,30.8,27.4,84.0,0.0,5.2,4.0,90.0,0.0
24.0,32.6,28.1,70.0,0.0,5.2,6.0,90.0,2.0
25.0,32.4,28.4,79.0,0.0,5.4,4.0,80.0,2.0
24.0,32.6,27.1,81.0,42.3,2.6,5.0,350.0,1.0
24.0,30.4,26.4,76.0,0.0,3.4,3.0,10.0,2.0
23.0,32.2,26.6,75.0,40.2,0.0,5.0,120.0,1.0
24.0,32.8,27.3,82.0,8.4,5.0,5.0,60.0,2.0
23.0,29.6,26.2,86.0,24.8,0.0,7.0,250.0,2.0
25.0,31.0,26.6,80.0,8.8,0.0,4.0,270.0,2.0
25.0,31.2,27.9,73.0,0.0,0.2,3.0,350.0,1.0
25.0,33.0,28.4,68.0,0.0,4.6,4.0,80.0,2.0
25.0,32.2,27.9,78.0,5.3,3.6,3.0,350.0,2.0
24.0,29.2,26.9,82.0,13.7,0.0,3.0,240.0,1.0
25.0,32.6,28.1,76.0,0.0,5.2,3.0,90.0,1.0
25.0,30.6,27.7,82.0,0.8,0.0,2.0,260.0,2.0
24.0,31.2,27.1,78.0,37.8,2.2,3.0,240.0,1.0
24.0,27.8,25.6,78.0,10.3,0.0,3.0,160.0,2.0
24.0,32.2,27.8,81.0,0.2,4.3,4.0,110.0,1.0
25.0,31.4,27.7,78.0,2.6,3.0,4.0,70.0,2.0
24.0,32.0,28.4,88.0,13.2,3.0,5.0,80.0,2.0
25.0,33.5,28.4,81.0,0.0,2.4,3.0,100.0,2.0
25.0,32.8,28.0,80.0,0.0,3.2,3.0,40.0,2.0
25.0,30.1,27.0,83.0,16.0,1.7,3.0,20.0,2.0
25.0,31.8,28.5,74.0,0.0,2.5,3.0,10.0,1.0
25.0,32.2,28.1,81.0,2.7,4.0,2.0,30.0,1.0
25.0,32.2,27.9,78.0,0.0,4.2,2.0,20.0,1.0
25.0,33.2,28.3,70.0,2.0,6.0,4.0,90.0,1.0
25.0,32.0,28.0,75.0,0.0,3.3,4.0,340.0,2.0
25.0,32.6,29.0,69.0,0.0,5.6,4.0,90.0,2.0
26.0,33.2,28.6,74.0,0.0,7.0,4.0,360.0,2.0
26.0,32.4,28.5,74.0,0.0,1.8,3.0,20.0,0.0
24.0,33.4,29.5,74.0,10.6,4.3,4.0,30.0,1.0
24.0,32.2,27.9,80.0,4.2,2.6,5.0,230.0,1.0
24.0,32.2,27.0,81.0,26.6,4.0,4.0,20.0,1.0
24.0,31.4,27.3,80.0,0.0,4.4,5.0,90.0,2.0
26.0,32.8,28.6,74.0,0.0,5.0,4.0,20.0,2.0
25.0,32.6,30.1,73.0,0.0,5.8,3.0,40.0,1.0
24.0,32.6,28.5,75.0,0.0,5.0,4.0,20.0,1.0
22.0,32.0,27.5,66.0,0.0,7.3,3.0,90.0,1.0
24.0,32.8,27.7,68.0,0.0,7.4,3.0,80.0,1.0
25.0,33.4,28.2,71.0,3.0,6.2,5.0,90.0,2.0
26.0,34.4,29.0,72.0,0.0,8.0,5.0,70.0,2.0
25.0,33.8,29.1,73.0,0.7,8.0,4.0,50.0,2.0
24.0,31.7,27.1,85.0,13.4,5.0,3.0,20.0,1.0
25.0,33.6,28.4,70.0,0.0,8.0,3.0,20.0,2.0
26.0,32.0,28.3,69.0,0.0,4.8,3.0,80.0,2.0
26.0,33.8,28.7,72.0,0.0,8.0,3.0,70.0,2.0
26.0,35.0,29.7,68.0,0.0,8.0,4.0,250.0,2.0
26.0,34.4,29.2,70.0,0.0,8.0,3.0,90.0,1.0
25.0,34.0,29.3,63.0,0.0,8.0,5.0,90.0,2.0
25.0,34.0,28.7,66.0,0.0,8.0,4.0,70.0,2.0
25.0,34.2,28.7,67.0,0.0,8.0,5.0,60.0,3.0
25.0,33.4,29.6,64.0,0.0,8.0,6.0,70.0,3.0
25.0,33.4,28.9,74.0,0.0,8.0,4.0,20.0,2.0
26.0,34.0,29.2,72.0,0.0,8.0,4.0,80.0,2.0
25.0,33.6,28.9,77.0,0.9,7.0,4.0,20.0,3.0
26.0,33.4,29.1,73.0,0.0,7.0,4.0,60.0,3.0
26.0,34.6,29.7,73.0,0.0,8.0,4.0,70.0,2.0
25.0,34.8,29.9,70.0,0.0,8.0,5.0,90.0,2.0
27.0,32.4,28.9,76.0,0.0,7.2,4.0,40.0,2.0
26.0,32.0,29.0,76.0,0.0,2.3,4.0,350.0,2.0
24.0,33.8,28.7,75.0,15.4,8.0,5.0,330.0,2.0
25.0,32.0,28.3,78.0,0.0,5.5,4.0,340.0,2.0
25.0,31.6,28.0,78.0,25.4,3.5,4.0,350.0,2.0
25.2,31.6,27.8,82.0,0.0,7.8,3.0,10.0,1.0
25.0,32.0,28.5,76.0,0.0,8.0,4.0,350.0,2.0
25.0,32.2,28.8,73.0,0.0,5.3,5.0,300.0,2.0
25.0,33.4,28.6,67.0,0.0,8.0,4.0,190.0,2.0
25.0,34.2,29.2,68.0,0.0,8.0,7.0,90.0,2.0
25.0,33.4,28.9,73.0,0.0,8.0,5.0,350.0,2.0
25.0,33.4,29.1,73.0,3.0,4.0,5.0,350.0,2.0
26.0,32.0,28.1,77.0,2.5,4.3,5.0,360.0,2.0
26.0,33.0,28.8,71.0,0.0,2.5,5.0,80.0,2.0
25.0,33.0,28.7,72.0,0.0,6.5,5.0,20.0,2.0
26.0,33.0,28.9,73.0,0.0,6.0,3.0,340.0,1.0
26.0,34.0,29.5,72.0,0.0,6.2,4.0,50.0,2.0
25.0,34.0,29.7,71.0,0.0,7.8,3.0,10.0,2.0
25.0,33.8,29.1,71.0,3.2,3.3,4.0,20.0,2.0
25.0,34.0,29.0,73.0,0.0,5.0,3.0,350.0,2.0
26.0,34.0,29.1,70.0,0.0,8.0,3.0,10.0,2.0
26.0,35.2,29.8,63.0,0.0,8.0,5.0,80.0,2.0
27.0,35.4,29.8,69.0,0.0,7.6,3.0,20.0,2.0
26.0,33.4,29.4,72.0,0.0,7.7,3.0,250.0,2.0
26.0,33.4,28.9,70.0,0.0,7.4,4.0,350.0,2.0
27.0,32.8,29.7,74.0,0.0,3.0,5.0,30.0,2.0
27.0,33.0,29.4,70.0,0.0,6.7,3.0,360.0,3.0
26.0,31.8,28.3,78.0,0.0,2.0,4.0,20.0,2.0
26.0,35.2,29.4,71.0,0.0,4.0,4.0,70.0,1.0
27.0,34.2,29.8,72.0,0.0,2.0,3.0,40.0,0.0
26.0,34.2,29.9,69.0,0.0,7.0,3.0,90.0,1.0
26.0,34.0,29.6,65.0,0.0,8.0,3.0,20.0,2.0
25.0,34.2,29.8,71.0,27.5,7.4,4.0,20.0,2.0
26.0,33.3,28.8,74.0,0.0,8.0,3.0,20.0,1.0
25.0,31.8,28.8,70.0,0.4,1.2,3.0,360.0,1.0
26.0,33.8,29.2,73.0,0.0,8.0,4.0,340.0,2.0
26.0,33.6,29.4,68.0,0.0,7.0,3.0,90.0,1.0
26.0,34.2,29.7,66.0,0.0,8.0,5.0,350.0,2.0
25.0,34.0,29.6,69.0,0.0,8.0,4.0,330.0,2.0
26.0,33.8,29.7,69.0,0.5,7.0,4.0,260.0,2.0
26.0,33.4,29.2,70.0,0.0,2.3,3.0,260.0,1.0
26.0,34.0,29.9,67.0,0.0,7.0,3.0,40.0,1.0
27.0,34.4,30.0,67.0,0.0,8.0,5.0,350.0,2.0
27.0,35.8,30.5,67.0,0.0,6.3,4.0,340.0,2.0
26.0,35.8,31.3,68.0,0.0,8.0,5.0,80.0,2.0
26.0,33.0,29.5,76.0,0.6,0.5,5.0,70.0,2.0
25.0,33.8,29.1,75.0,6.7,5.6,5.0,20.0,2.0
26.0,34.6,29.0,74.0,0.0,7.4,3.0,10.0,2.0
25.0,33.8,29.8,67.0,0.0,7.5,5.0,360.0,2.0
25.0,34.0,29.1,72.0,5.2,5.5,9.0,240.0,2.0
25.0,34.4,31.6,72.0,4.5,7.0,3.0,350.0,2.0
26.0,32.8,29.5,72.0,0.0,2.7,3.0,340.0,2.0
26.0,33.4,29.3,74.0,0.0,6.0,4.0,10.0,2.0
27.0,34.0,29.5,74.0,0.0,5.8,4.0,350.0,2.0
25.0,34.0,29.8,74.0,0.0,4.0,3.0,30.0,1.0
25.0,33.4,28.6,75.0,4.8,5.0,3.0,350.0,2.0
22.0,33.8,26.6,87.0,65.1,3.0,5.0,20.0,2.0
25.0,32.0,27.5,80.0,0.0,3.0,5.0,10.0,2.0
25.2,33.8,28.5,78.0,0.0,1.0,5.0,10.0,2.0
24.0,32.4,27.5,79.0,19.0,5.0,3.0,160.0,0.0
25.0,32.6,28.2,77.0,0.0,6.8,3.0,60.0,0.0
27.0,33.4,29.2,76.0,2.4,4.2,3.0,360.0,1.0
26.0,32.0,28.7,79.0,2.4,4.5,4.0,320.0,1.0
26.0,33.4,29.3,76.0,0.0,3.0,5.0,360.0,2.0
25.0,33.2,29.8,73.0,0.0,3.0,4.0,280.0,2.0
27.0,33.4,29.4,75.0,0.0,3.4,4.0,60.0,2.0
25.0,32.4,28.3,80.0,13.4,1.0,3.0,350.0,1.0
27.0,32.6,29.7,72.0,0.0,1.3,4.0,60.0,2.0
26.0,34.0,29.1,76.0,0.5,4.4,4.0,20.0,1.0
25.0,33.0,28.8,74.0,0.0,2.0,3.0,270.0,2.0
25.0,34.0,27.6,80.0,3.3,2.2,8.0,70.0,2.0
23.0,32.0,27.3,84.0,41.6,0.4,5.0,200.0,1.0
24.0,32.8,27.5,85.0,33.9,3.0,4.0,10.0,2.0
24.0,31.6,26.9,84.0,5.7,3.3,4.0,230.0,2.0
24.0,30.2,26.4,89.0,11.5,0.0,3.0,260.0,0.0
25.0,29.0,26.3,88.0,4.4,1.0,3.0,280.0,2.0
24.0,32.4,28.2,80.0,0.0,3.2,10.0,280.0,3.0
25.0,35.0,28.8,70.0,0.0,8.0,10.0,330.0,4.0
25.0,32.6,28.2,71.0,0.0,2.5,10.0,280.0,4.0
25.0,34.8,29.1,67.0,0.0,7.2,6.0,240.0,3.0
26.0,34.6,29.8,67.0,0.0,8.0,5.0,200.0,2.0
26.0,33.6,29.1,68.0,0.0,8.0,4.0,260.0,2.0
26.0,33.6,29.2,72.0,0.0,6.0,3.0,350.0,2.0
27.0,34.7,29.9,66.0,0.0,4.3,6.0,260.0,2.0
24.0,30.2,26.6,78.0,30.4,0.0,6.0,350.0,2.0
25.0,33.0,29.4,75.0,0.0,5.3,3.0,170.0,2.0
26.0,33.4,29.2,71.0,0.0,7.0,3.0,160.0,2.0
25.0,33.1,28.9,74.0,0.3,1.0,3.0,210.0,2.0
24.0,34.0,29.0,68.0,32.6,8.0,4.0,160.0,2.0
25.0,25.0,28.5,81.0,0.0,2.3,5.0,300.0,1.0
24.0,24.6,28.2,80.0,43.4,3.0,4.0,250.0,1.0
26.0,30.8,27.3,85.0,0.7,1.0,3.0,10.0,1.0
24.0,33.0,27.9,78.0,21.4,6.0,4.0,310.0,1.0
26.0,34.0,28.8,74.0,0.0,7.5,4.0,250.0,1.0
25.0,33.6,28.4,77.0,11.5,6.0,4.0,240.0,2.0
25.0,35.0,29.6,71.0,0.0,4.0,5.0,360.0,2.0
25.0,31.4,28.2,79.0,0.2,0.0,4.0,20.0,2.0
24.0,32.6,27.8,81.0,6.9,4.5,6.0,300.0,2.0
25.0,33.2,28.6,76.0,0.0,6.0,5.0,10.0,2.0
26.0,32.4,28.7,75.0,0.0,1.5,10.0,270.0,2.0
26.0,32.4,28.6,82.0,0.4,2.2,4.0,250.0,2.0
24.0,32.2,27.6,86.0,32.5,2.0,4.0,170.0,2.0
25.0,31.6,26.7,80.0,3.8,2.0,5.0,70.0,2.0
24.0,32.0,27.7,73.0,31.9,1.8,3.0,350.0,1.0
24.0,33.0,27.9,68.0,61.0,4.6,3.0,350.0,2.0
24.0,30.2,26.7,78.0,0.4,0.0,2.0,360.0,0.0
26.0,30.2,28.1,82.0,6.4,1.0,5.0,310.0,2.0
25.0,33.4,28.4,80.0,5.2,2.2,4.0,200.0,2.0
24.0,30.8,27.4,82.0,0.2,0.5,9.0,250.0,3.0
24.0,32.0,27.8,78.0,1.0,3.5,7.0,240.0,4.0
24.0,27.0,25.1,78.0,7.9,0.0,5.0,270.0,3.0
25.0,30.4,27.1,81.0,0.4,2.4,6.0,280.0,3.0
25.0,31.4,27.9,78.0,0.0,0.3,4.0,260.0,3.0
26.0,32.0,28.1,88.0,5.2,2.0,5.0,290.0,2.0
25.0,32.2,28.2,81.0,3.4,5.0,4.0,330.0,2.0
25.0,32.0,27.3,80.0,0.0,2.2,4.0,320.0,2.0
25.0,31.2,27.9,83.0,0.0,5.0,5.0,300.0,3.0
25.0,31.2,28.0,74.0,3.2,3.0,4.0,350.0,3.0
25.0,29.2,26.2,81.0,70.6,0.0,11.0,350.0,4.0
23.0,29.0,25.4,89.0,21.3,0.0,4.0,300.0,3.0
24.0,29.8,26.1,90.0,0.5,0.0,5.0,270.0,2.0
26.0,32.6,28.5,78.0,0.0,8.0,4.0,340.0,2.0
26.0,33.0,29.0,81.0,4.9,5.0,4.0,350.0,1.0
26.0,33.0,28.9,76.0,0.0,5.3,6.0,270.0,2.0
25.0,32.6,27.9,74.0,25.0,2.5,8.0,240.0,4.0
25.0,31.4,27.0,81.0,4.7,5.5,7.0,260.0,2.0
25.0,32.2,27.7,81.0,13.7,7.8,3.0,290.0,0.0
24.0,27.0,24.9,96.0,12.1,0.0,2.0,250.0,0.0
24.0,34.4,28.4,72.0,0.0,6.5,6.0,280.0,3.0
25.0,34.0,28.4,72.0,11.5,5.0,7.0,280.0,2.0
24.0,32.8,28.0,82.0,31.5,6.3,5.0,350.0,2.0
23.0,28.8,25.2,94.0,78.7,0.0,5.0,330.0,2.0
24.0,28.6,25.8,91.0,17.0,0.0,4.0,270.0,2.0
24.0,31.8,27.6,81.0,27.6,7.2,5.0,280.0,3.0
23.0,28.4,25.0,88.0,5.5,0.0,7.0,310.0,2.0
24.0,28.6,26.8,80.0,117.8,0.0,5.0,310.0,2.0
23.0,28.0,25.3,92.0,147.9,0.0,6.0,360.0,3.0
23.0,27.2,26.0,86.0,94.6,0.0,5.0,300.0,2.0
23.0,28.2,26.9,82.0,12.8,0.0,7.0,320.0,3.0
23.0,27.8,26.1,85.0,82.1,0.0,4.0,270.0,3.0
23.0,25.6,24.1,96.0,25.0,0.0,4.0,260.0,2.0
25.0,28.8,25.9,85.0,84.7,0.0,5.0,350.0,2.0
24.0,27.2,25.4,90.0,13.0,0.0,7.0,250.0,3.0
23.0,28.8,26.1,84.0,25.5,8.0,4.0,320.0,2.0
23.0,30.0,26.2,86.0,11.4,8.0,5.0,340.0,2.0
24.0,30.2,26.7,85.0,0.5,5.3,5.0,320.0,3.0
25.0,27.8,25.5,88.0,16.2,0.0,4.0,320.0,2.0
24.0,28.8,26.4,85.0,50.0,0.0,5.0,330.0,3.0
24.0,29.4,25.8,86.0,0.0,0.4,5.0,320.0,3.0
26.0,30.2,27.5,82.0,6.7,3.8,4.0,330.0,2.0
25.0,28.4,27.0,79.0,9.6,0.7,6.0,330.0,2.0
24.0,30.0,26.9,84.0,12.5,4.0,5.0,330.0,3.0
23.0,28.0,26.3,83.0,41.4,0.6,4.0,320.0,2.0
24.0,28.0,25.4,89.0,95.7,0.0,3.0,330.0,1.0
24.0,29.0,26.2,86.0,60.4,0.2,4.0,290.0,1.0
24.0,28.2,25.6,94.0,108.2,0.0,3.0,260.0,0.0
25.0,30.0,26.7,88.0,2.5,1.0,4.0,350.0,2.0
25.0,29.4,27.0,83.0,0.0,2.7,3.0,310.0,1.0
24.0,29.0,26.5,88.0,17.1,0.0,5.0,300.0,2.0
24.0,31.0,26.9,88.0,39.7,1.2,5.0,270.0,2.0
24.0,31.0,27.2,84.0,10.1,1.5,3.0,280.0,1.0
25.0,32.0,27.6,84.0,0.0,2.0,2.0,350.0,0.0
26.0,31.6,28.4,79.0,0.0,3.8,4.0,350.0,1.0
23.0,31.3,28.8,78.0,19.8,7.4,3.0,300.0,1.0
24.0,31.6,26.9,82.0,6.8,4.0,6.0,280.0,2.0
24.0,27.6,25.2,85.0,13.1,0.0,3.0,310.0,0.0
25.0,30.8,27.2,83.0,0.0,1.2,3.0,280.0,1.0
24.0,32.4,27.7,82.0,24.5,5.6,3.0,330.0,1.0
24.0,29.8,26.1,88.0,24.0,1.3,5.0,310.0,1.0
26.0,30.8,27.6,84.0,0.0,1.8,3.0,350.0,1.0
24.0,32.8,28.7,80.0,49.0,8.0,3.0,260.0,1.0
24.0,29.4,26.0,88.0,21.7,0.3,2.0,350.0,1.0
23.0,27.4,24.1,95.0,48.1,0.0,3.0,340.0,1.0
24.0,30.4,26.7,84.0,11.6,6.5,3.0,360.0,1.0
24.0,30.0,26.4,83.0,51.2,0.6,3.0,360.0,2.0
24.0,30.0,26.7,86.0,35.3,2.4,3.0,20.0,1.0
23.0,27.0,24.6,96.0,65.9,0.0,3.0,60.0,1.0
23.0,28.4,25.2,92.0,9.0,0.0,2.0,90.0,0.0
25.0,30.4,26.4,86.0,0.0,2.5,4.0,340.0,2.0
24.0,31.0,27.8,82.0,25.8,4.5,4.0,320.0,2.0
24.0,31.6,27.6,82.0,0.0,7.7,3.0,300.0,1.0
26.0,32.6,28.4,77.0,0.0,8.5,3.0,360.0,1.0
26.0,33.0,28.9,76.0,0.6,8.7,4.0,340.0,2.0
25.0,31.6,27.7,81.0,16.2,0.3,4.0,300.0,1.0
25.0,32.8,28.4,78.0,3.4,5.5,3.0,340.0,0.0
25.0,31.8,27.5,80.0,0.0,3.3,3.0,340.0,1.0
26.0,30.6,28.2,81.0,3.0,0.7,3.0,340.0,1.0
25.0,31.0,28.1,81.0,7.0,1.2,4.0,320.0,2.0
24.0,28.4,26.6,89.0,12.8,0.0,2.0,340.0,0.0
24.0,28.4,26.4,89.0,19.7,0.0,4.0,330.0,0.0
24.0,29.6,26.0,90.0,9.1,0.0,4.0,270.0,2.0
24.0,31.8,27.5,85.0,26.2,0.2,3.0,360.0,0.0
24.0,31.0,27.0,86.0,24.7,4.5,3.0,350.0,1.0
26.0,32.0,27.7,83.0,0.0,3.6,5.0,10.0,2.0
26.0,32.2,28.6,80.0,0.0,4.5,3.0,270.0,0.0
25.0,32.4,28.0,83.0,1.4,2.5,4.0,80.0,1.0
25.0,32.2,28.0,83.0,0.4,4.0,5.0,180.0,2.0
26.0,32.2,28.4,78.0,0.0,5.5,4.0,290.0,2.0
25.0,32.7,29.1,78.0,1.9,3.5,3.0,350.0,1.0
25.0,32.0,27.9,79.0,0.0,2.8,5.0,300.0,3.0
25.0,32.2,28.2,80.0,6.7,4.5,3.0,280.0,1.0
25.0,29.4,27.3,84.0,15.0,0.7,2.0,270.0,1.0
26.0,32.2,28.3,79.0,0.3,5.0,5.0,10.0,2.0
24.0,30.2,28.0,82.0,24.3,0.0,4.0,330.0,1.0
25.0,29.8,26.8,85.0,14.0,0.0,2.0,330.0,1.0
26.0,30.4,28.4,82.0,0.0,8.0,3.0,340.0,2.0
25.0,33.4,28.9,76.0,8.4,7.6,3.0,340.0,2.0
25.0,34.2,28.7,77.0,16.8,8.0,4.0,50.0,2.0
26.0,33.4,29.2,75.0,0.0,5.4,3.0,90.0,2.0
26.0,34.4,29.8,75.0,0.0,6.0,5.0,60.0,2.0
26.0,34.2,29.4,78.0,0.0,7.0,3.0,90.0,1.0
25.0,34.0,29.6,78.0,11.4,7.0,3.0,40.0,0.0
26.0,34.2,29.6,75.0,0.0,6.7,3.0,40.0,0.0
25.0,32.6,27.5,84.0,22.4,3.2,3.0,330.0,1.0
24.0,33.6,29.3,75.0,0.0,4.5,3.0,20.0,2.0
25.0,32.4,27.9,81.0,0.0,7.0,4.0,340.0,2.0
26.0,34.6,28.5,76.0,1.4,3.8,4.0,310.0,2.0
27.0,35.2,30.0,72.0,0.0,6.5,6.0,270.0,2.0
26.0,33.4,28.8,76.0,23.2,4.2,5.0,330.0,2.0
26.0,32.1,28.0,75.0,0.0,0.4,4.0,290.0,2.0
26.0,32.6,28.6,74.0,0.0,4.7,3.0,360.0,1.0
25.0,32.4,28.4,76.0,5.8,0.4,5.0,280.0,2.0
26.0,33.0,28.4,74.0,1.2,4.0,3.0,220.0,2.0
25.0,32.1,27.8,80.0,4.4,3.0,3.0,220.0,2.0
26.0,32.6,28.7,78.0,0.5,2.0,6.0,270.0,2.0
26.0,33.2,28.6,76.0,0.9,2.4,3.0,180.0,2.0
26.0,34.0,28.5,76.0,2.0,5.7,4.0,330.0,2.0
25.0,33.7,28.2,80.0,6.9,7.0,3.0,350.0,1.0
23.0,33.4,28.0,80.0,53.5,5.5,9.0,200.0,2.0
25.0,32.8,27.8,82.0,1.8,3.4,3.0,360.0,2.0
26.0,33.4,29.0,73.0,0.0,5.2,6.0,260.0,3.0
25.0,34.8,28.4,76.0,45.5,7.2,5.0,130.0,2.0
25.0,33.6,28.8,78.0,0.0,7.0,4.0,150.0,2.0
25.0,35.0,29.9,69.0,0.0,8.0,4.0,280.0,3.0
27.0,35.0,30.4,64.0,0.0,6.5,4.0,260.0,2.0
26.0,32.8,29.0,78.0,0.0,4.0,4.0,250.0,3.0
25.0,32.8,28.5,77.0,0.0,3.0,5.0,230.0,2.0
26.0,33.6,28.8,78.0,3.0,6.3,4.0,360.0,2.0
26.0,33.8,29.4,76.0,0.0,5.0,4.0,350.0,2.0
26.0,33.6,29.6,73.0,0.0,4.6,3.0,330.0,1.0
26.0,33.4,29.0,75.0,0.0,2.4,3.0,200.0,0.0
26.0,34.0,29.4,74.0,0.0,4.0,3.0,220.0,1.0
27.0,33.6,30.0,75.0,0.0,3.2,4.0,90.0,2.0
27.0,33.6,29.3,74.0,0.0,5.0,4.0,80.0,1.0
26.7,35.2,30.1,75.0,0.0,4.9,5.0,90.0,2.0
27.0,34.6,30.2,75.0,2.5,4.7,5.0,90.0,2.0
26.0,35.0,29.9,79.0,4.4,4.6,4.0,10.0,2.0
26.0,33.2,29.1,80.0,0.0,3.0,4.0,60.0,0.0
27.0,34.4,29.9,74.0,0.0,3.8,4.0,300.0,1.0
28.0,32.9,30.0,74.0,0.0,0.1,2.0,340.0,0.0
26.0,32.6,29.1,79.0,0.5,0.0,3.0,90.0,1.0
26.0,33.4,29.5,78.0,0.0,3.5,4.0,90.0,1.0
25.0,33.7,29.9,76.0,12.1,4.2,4.0,10.0,1.0
26.0,34.0,29.5,74.0,0.0,4.1,4.0,20.0,2.0
25.0,33.0,28.9,77.0,5.6,3.5,3.0,350.0,2.0
25.0,34.3,28.9,74.0,4.8,4.5,5.0,60.0,1.0
25.0,33.2,28.6,77.0,0.0,2.7,4.0,100.0,2.0
26.0,33.8,29.0,76.0,0.0,4.3,3.0,50.0,1.0
25.0,33.8,29.1,76.0,1.8,4.3,4.0,170.0,2.0
26.0,33.4,28.9,76.0,0.0,3.5,3.0,100.0,2.0
26.0,34.2,29.5,75.0,0.0,4.2,4.0,330.0,2.0
26.0,34.6,29.9,72.0,1.4,4.1,4.0,90.0,2.0
26.0,34.6,28.7,74.0,0.0,4.3,3.0,90.0,2.0
26.0,31.8,28.2,79.0,0.0,1.3,3.0,80.0,1.0
26.0,34.0,29.2,75.0,0.0,3.5,4.0,170.0,2.0
26.0,34.6,29.6,78.0,0.0,3.0,6.0,60.0,2.0
26.0,34.0,29.9,75.0,8.5,0.0,5.0,90.0,2.0
26.0,32.0,28.8,81.0,0.0,0.2,3.0,90.0,1.0
27.0,34.2,29.5,73.0,0.0,4.0,4.0,90.0,2.0
26.0,34.6,29.2,74.0,3.7,3.7,5.0,340.0,2.0
26.0,33.2,29.0,76.0,6.7,1.7,3.0,360.0,2.0
25.0,33.6,29.3,74.0,0.0,3.9,3.0,90.0,2.0
26.0,34.0,29.5,70.0,0.0,4.0,4.0,80.0,2.0
27.0,33.8,29.4,73.0,0.0,4.4,4.0,80.0,1.0
27.0,34.2,29.8,72.0,0.0,2.8,3.0,80.0,1.0
26.0,30.8,28.1,81.0,5.4,0.0,3.0,300.0,1.0
26.0,32.6,29.2,72.0,0.0,1.0,3.0,60.0,0.0
26.0,34.2,29.4,75.0,0.0,4.0,4.0,70.0,2.0
27.0,34.2,30.0,72.0,0.0,4.0,4.0,90.0,2.0
27.0,33.2,29.6,76.0,0.0,5.3,4.0,80.0,2.0
26.0,34.4,29.9,77.0,29.5,3.5,3.0,320.0,1.0
26.0,32.9,28.7,79.0,4.5,2.9,3.0,40.0,0.0
25.0,33.6,29.2,81.0,62.0,4.0,4.0,150.0,2.0
25.0,31.2,27.1,86.0,4.2,1.0,3.0,340.0,0.0
26.0,33.2,28.4,80.0,3.2,2.2,5.0,100.0,2.0
25.0,28.0,25.9,92.0,25.4,0.0,3.0,350.0,1.0
25.0,32.6,28.1,80.0,3.4,2.1,2.0,60.0,1.0
25.0,31.6,27.8,84.0,0.0,1.5,3.0,350.0,2.0
26.0,33.8,29.6,76.0,0.0,3.3,5.0,350.0,2.0
26.0,31.0,28.0,74.0,0.0,2.0,3.0,90.0,1.0
26.0,34.0,28.9,77.0,0.0,3.7,4.0,70.0,2.0
